classincompid,orderinday,totalcost,day_of_week,classes_per_competition,field_avg_past_entries,classname_avg_past_entries,horse_futurity,horse_novice,horse_derby,rider_youth,rider_adult_plus,fed_NRHA,fed_NCHA,fed_EXCA,rider_open,rider_non_pro,rider_yaroki,rider_pro,rider_limited,subtype_cow_horse,subtype_premium,subtype_platinum,subtype_trail,subtype_horsemanship,subtype_pleasure,subtype_hunt_seat,subtype_hunter_under_saddle,subtype_walk_jog,subtype_range_sorting,subtype_intermediate,subtype_young_gun,is_practice,has_prize_shovar,has_prize_jackpot,has_prize_added_money,prize_jackpot_posted_amount,prize_added_money_amount,month_4,month_5,month_6,month_8,month_9,month_10,month_11,month_12,predicted_entrycount
675,4,250.0,1,25,15.646875810215192,9.97593984962406,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,17.98907081897753
676,5,30.0,1,25,15.646875810215192,10.523581681476418,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,17.176498281734066
677,6,300.0,1,25,15.646875810215192,9.97593984962406,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,17.029736282877707
678,7,250.0,1,25,15.646875810215192,10.61449077238551,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,17.21453029373297
679,8,300.0,1,25,15.646875810215192,12.887218045112782,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,20.95588217919319
680,9,30.0,1,25,15.646875810215192,10.159945317840055,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,14.663003291704324
681,10,300.0,1,25,15.646875810215192,12.159945317840055,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,18.92987667835975
682,11,250.0,1,25,15.646875810215192,11.069036226930963,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,17.96259892489296
683,12,250.0,1,25,15.646875810215192,9.61449077238551,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,7.025673204572261
684,13,250.0,1,25,15.646875810215192,12.61449077238551,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,21.898641281658072
685,14,30.0,1,25,15.646875810215192,10.069036226930963,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,16.262864858631502
686,15,300.0,1,25,15.646875810215192,9.887218045112782,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,12.335995367440619
687,16,300.0,1,25,15.646875810215192,9.978127136021874,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,14.627144710791185
688,17,300.0,1,25,15.646875810215192,10.432672590567329,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,12.148664884543782
689,18,250.0,1,25,15.646875810215192,11.887218045112782,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,18.94879062142863
690,19,300.0,1,25,15.646875810215192,10.978127136021874,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,14.840339181819123
691,20,250.0,1,25,15.646875810215192,9.97593984962406,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,17.624910263401176
692,21,250.0,1,25,15.646875810215192,10.978127136021874,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,17.462924296076345
693,22,300.0,1,25,15.646875810215192,10.796308954203692,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,16.491661497275807
694,23,300.0,1,25,15.646875810215192,9.97593984962406,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,14.334098074498057
695,24,100.0,1,25,15.646875810215192,9.341763499658237,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,8.535078633414765
696,25,300.0,1,25,15.646875810215192,10.159945317840055,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,12.871993928514568
697,1,650.0,2,11,9.97593984962406,9.97593984962406,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,15.02417773117038
698,2,500.0,2,11,9.97593984962406,9.97593984962406,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,13.542338993814319
699,3,500.0,2,11,9.97593984962406,9.97593984962406,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,14.413859446945327
700,4,500.0,2,11,9.97593984962406,9.97593984962406,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,14.352383979592705
701,5,500.0,2,11,9.97593984962406,9.97593984962406,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,3.5307377336762826
702,6,500.0,2,11,9.97593984962406,9.97593984962406,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,3.4692622663236623
703,7,500.0,2,11,9.97593984962406,9.97593984962406,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,9.296653110704039
704,8,290.0,2,11,9.97593984962406,9.97593984962406,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,13.730856655816215
705,9,290.0,2,11,9.97593984962406,9.97593984962406,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,15.410078130759143
706,10,290.0,2,11,9.97593984962406,9.97593984962406,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,15.38731809603562
707,11,500.0,2,11,9.97593984962406,9.97593984962406,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,11.785176719204195
254,1,300.0,1,34,8.829527088749911,10.359962406015038,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.0,0.0,1,0,0,0,0,0,0,0,10.6395229578923
255,2,400.0,1,34,8.829527088749911,10.25062656641604,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,0.0,1,0,0,0,0,0,0,0,12.28211146254965
256,3,200.0,1,34,8.829527088749911,9.97593984962406,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,9.632864252582214
257,4,200.0,1,34,8.829527088749911,7.515258735072977,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,5.773053810878032
258,5,700.0,1,34,8.829527088749911,10.90456911509543,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,200.0,2000.0,1,0,0,0,0,0,0,0,15.523480771809389
259,6,500.0,1,34,8.829527088749911,8.839957035445758,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,150.0,1200.0,1,0,0,0,0,0,0,0,10.576603749853753
260,7,600.0,1,34,8.829527088749911,9.366107576633892,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,150.0,1600.0,1,0,0,0,0,0,0,0,8.602098042565858
179,1,300.0,3,48,9.06843280075188,9.985846970367094,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,11.142811587746476
180,2,300.0,3,48,9.06843280075188,9.97593984962406,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.0,0.0,1,0,0,0,0,0,0,0,10.914107630428028
181,3,400.0,3,48,9.06843280075188,12.92702344095533,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,0.0,1,0,0,0,0,0,0,0,16.772987947141402
182,4,200.0,3,48,9.06843280075188,13.117293233082707,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,18.468159887964156
183,5,200.0,3,48,9.06843280075188,8.979949874686717,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,7.82765436100126
184,6,80.0,3,48,9.06843280075188,9.97593984962406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,9.070180218166481
185,7,400.0,3,48,9.06843280075188,9.162317558602389,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,0.0,1,0,0,0,0,0,0,0,5.7777572573699665
186,8,80.0,3,48,9.06843280075188,9.97593984962406,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,10.880080511382403
187,9,80.0,3,48,9.06843280075188,9.97593984962406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,9.001900113995916
188,10,500.0,3,48,9.06843280075188,9.44303065355697,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100.0,2400.0,1,0,0,0,0,0,0,0,10.306957152144067
189,11,450.0,3,48,9.06843280075188,8.109962406015038,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.0,1200.0,1,0,0,0,0,0,0,0,7.717596575471617
190,12,500.0,3,48,9.06843280075188,9.109962406015038,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100.0,2000.0,1,0,0,0,0,0,0,0,10.394057956685714
191,1,300.0,4,48,9.06843280075188,9.985846970367094,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,10.951484805478941
192,2,80.0,4,48,9.06843280075188,9.97593984962406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,8.969893574793037
193,3,80.0,4,48,9.06843280075188,9.97593984962406,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,10.80255390273248
194,4,80.0,4,48,9.06843280075188,9.97593984962406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,8.924373505345992
195,5,80.0,4,48,9.06843280075188,8.750722961249277,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0.8955169357656025
196,6,500.0,4,48,9.06843280075188,11.339957035445758,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100.0,2000.0,1,0,0,0,0,0,0,0,12.92234152089403
197,7,450.0,4,48,9.06843280075188,9.317293233082706,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.0,1200.0,1,0,0,0,0,0,0,0,9.161631989488479
198,8,450.0,4,48,9.06843280075188,9.117293233082707,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.0,1600.0,1,0,0,0,0,0,0,0,5.307636739887521
199,9,200.0,4,48,9.06843280075188,7.829442026117927,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,5.451641349672284
200,11,200.0,4,48,9.06843280075188,9.341763499658237,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,7.764351971402016
201,12,400.0,4,48,9.06843280075188,10.297462406015038,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,0.0,1,0,0,0,0,0,0,0,11.430011957944679
202,13,400.0,4,48,9.06843280075188,7.9866332497911445,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,0.0,1,0,0,0,0,0,0,0,7.765156962087293
227,1,300.0,4,34,8.829527088749911,10.359962406015038,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.0,0.0,1,0,0,0,0,0,0,0,10.065542611089697
228,2,300.0,4,34,8.829527088749911,9.97593984962406,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.0,0.0,1,0,0,0,0,0,0,0,10.846332883687957
229,3,400.0,4,34,8.829527088749911,13.183959899749373,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,0.0,1,0,0,0,0,0,0,0,17.105865742477558
230,4,200.0,4,34,8.829527088749911,12.289184499710816,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,17.10907805814902
231,5,200.0,4,34,8.829527088749911,9.432672590567329,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,8.465830446714342
232,6,400.0,4,34,8.829527088749911,8.984962406015038,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,0.0,1,0,0,0,0,0,0,0,5.456184702733665
233,7,500.0,4,34,8.829527088749911,9.44303065355697,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,200.0,2400.0,1,0,0,0,0,0,0,0,11.372888370965839
234,8,450.0,4,34,8.829527088749911,8.41138560687433,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,150.0,1200.0,1,0,0,0,0,0,0,0,9.253550508204274
235,9,500.0,4,34,8.829527088749911,8.697099892588614,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,200.0,2000.0,1,0,0,0,0,0,0,0,10.816194144204161
203,1,300.0,5,48,9.06843280075188,9.985846970367094,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,10.760158023211407
204,2,400.0,5,48,9.06843280075188,12.92702344095533,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,0.0,1,0,0,0,0,0,0,0,16.413094417329855
205,3,300.0,5,48,9.06843280075188,9.97593984962406,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.0,0.0,1,0,0,0,0,0,0,0,10.508694031169437
206,4,200.0,5,48,9.06843280075188,13.117293233082707,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,18.085506323429087
207,5,400.0,5,48,9.06843280075188,7.9866332497911445,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,0.0,1,0,0,0,0,0,0,0,7.755910457607936
208,6,80.0,5,48,9.06843280075188,9.97593984962406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,8.687526653631412
209,7,200.0,5,48,9.06843280075188,8.979949874686717,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,7.399480727019148
210,8,400.0,5,48,9.06843280075188,9.162317558602389,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,0.0,1,0,0,0,0,0,0,0,5.372343658111374
211,9,80.0,5,48,9.06843280075188,9.97593984962406,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,10.47466691212381
212,10,80.0,5,48,9.06843280075188,9.97593984962406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,8.596486514737325
213,11,800.0,5,48,9.06843280075188,9.44303065355697,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100.0,2400.0,1,0,0,0,0,0,0,0,12.143054874241239
214,12,500.0,5,48,9.06843280075188,8.109962406015038,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.0,1200.0,1,0,0,0,0,0,0,0,7.685768196438987
215,13,600.0,5,48,9.06843280075188,9.109962406015038,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100.0,2000.0,1,0,0,0,0,0,0,0,10.735814797879044
236,1,300.0,5,34,8.829527088749911,10.359962406015038,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.0,0.0,1,0,0,0,0,0,0,0,9.874215828822162
237,2,400.0,5,34,8.829527088749911,10.25062656641604,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,0.0,1,0,0,0,0,0,0,0,11.516804333479513
238,3,400.0,5,34,8.829527088749911,7.859962406015038,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,0.0,1,0,0,0,0,0,0,0,7.727459035543726
239,4,500.0,5,34,8.829527088749911,10.90456911509543,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,200.0,2000.0,1,0,0,0,0,0,0,0,13.286592796558931
240,5,450.0,5,34,8.829527088749911,8.839957035445758,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,150.0,1200.0,1,0,0,0,0,0,0,0,9.460471435281178
241,6,450.0,5,34,8.829527088749911,9.366107576633892,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,150.0,1600.0,1,0,0,0,0,0,0,0,6.738795287541361
242,7,200.0,5,34,8.829527088749911,7.515258735072977,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,4.939466577637328
243,8,200.0,5,34,8.829527088749911,9.97593984962406,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,8.753756949894466
216,1,300.0,6,48,9.06843280075188,9.985846970367094,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,10.568831240943872
217,2,400.0,6,48,9.06843280075188,10.297462406015038,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,0.0,1,0,0,0,0,0,0,0,11.274958740644834
218,3,80.0,6,48,9.06843280075188,9.97593984962406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,8.564479975534447
219,4,200.0,6,48,9.06843280075188,9.341763499658237,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,7.541018649931603
220,6,80.0,6,48,9.06843280075188,9.97593984962406,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,10.351620234026843
221,7,80.0,6,48,9.06843280075188,9.97593984962406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,8.473439836640358
222,8,80.0,6,48,9.06843280075188,8.750722961249277,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0.44458326705996853
223,9,200.0,6,48,9.06843280075188,7.829442026117927,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,5.068987785137216
224,10,700.0,6,48,9.06843280075188,11.339957035445758,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100.0,2000.0,1,0,0,0,0,0,0,0,13.942988698368714
225,11,500.0,6,48,9.06843280075188,9.317293233082706,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.0,1200.0,1,0,0,0,0,0,0,0,9.061523506285281
226,12,600.0,6,48,9.06843280075188,9.117293233082707,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.0,1600.0,1,0,0,0,0,0,0,0,5.954698697136244
244,1,300.0,6,34,8.829527088749911,10.359962406015038,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.0,0.0,1,0,0,0,0,0,0,0,9.682889046554628
245,2,400.0,6,34,8.829527088749911,13.183959899749373,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,0.0,1,0,0,0,0,0,0,0,16.74597221266601
246,3,300.0,6,34,8.829527088749911,9.97593984962406,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.0,0.0,1,0,0,0,0,0,0,0,10.440919284429366
247,4,200.0,6,34,8.829527088749911,12.289184499710816,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,16.72642449361395
248,5,400.0,6,34,8.829527088749911,7.859962406015038,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,0.0,1,0,0,0,0,0,0,0,7.490612183829146
249,7,200.0,6,34,8.829527088749911,9.432672590567329,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,8.03765681273223
250,8,400.0,6,34,8.829527088749911,8.984962406015038,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,0.0,1,0,0,0,0,0,0,0,5.028011068751553
251,9,800.0,6,34,8.829527088749911,9.44303065355697,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,200.0,2400.0,1,0,0,0,0,0,0,0,13.18622605833949
252,10,500.0,6,34,8.829527088749911,8.41138560687433,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,150.0,1200.0,1,0,0,0,0,0,0,0,9.198962094448122
253,11,600.0,6,34,8.829527088749911,8.697099892588614,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,200.0,2000.0,1,0,0,0,0,0,0,0,11.13519095067397
